frameCount bodySize centerOfMassHeightAdjusted dispersion leftPollock rightPollock leftRondDuBras rightRondDuBras momentumFluid momentumHarsh momentumTotal handRadiusLeft handRadiusRight joint0PositionX joint0PositionY joint0PositionZ joint0OrientationW joint0OrientationX joint0OrientationY joint0OrientationZ joint1PositionX joint1PositionY joint1PositionZ joint1OrientationW joint1OrientationX joint1OrientationY joint1OrientationZ joint2PositionX joint2PositionY joint2PositionZ joint2OrientationW joint2OrientationX joint2OrientationY joint2OrientationZ joint3PositionX joint3PositionY joint3PositionZ joint3OrientationW joint3OrientationX joint3OrientationY joint3OrientationZ joint4PositionX joint4PositionY joint4PositionZ joint4OrientationW joint4OrientationX joint4OrientationY joint4OrientationZ joint5PositionX joint5PositionY joint5PositionZ joint5OrientationW joint5OrientationX joint5OrientationY joint5OrientationZ joint6PositionX joint6PositionY joint6PositionZ joint6OrientationW joint6OrientationX joint6OrientationY joint6OrientationZ joint7PositionX joint7PositionY joint7PositionZ joint7OrientationW joint7OrientationX joint7OrientationY joint7OrientationZ joint8PositionX joint8PositionY joint8PositionZ joint8OrientationW joint8OrientationX joint8OrientationY joint8OrientationZ joint9PositionX joint9PositionY joint9PositionZ joint9OrientationW joint9OrientationX joint9OrientationY joint9OrientationZ joint10PositionX joint10PositionY joint10PositionZ joint10OrientationW joint10OrientationX joint10OrientationY joint10OrientationZ joint11PositionX joint11PositionY joint11PositionZ joint11OrientationW joint11OrientationX joint11OrientationY joint11OrientationZ joint12PositionX joint12PositionY joint12PositionZ joint12OrientationW joint12OrientationX joint12OrientationY joint12OrientationZ joint13PositionX joint13PositionY joint13PositionZ joint13OrientationW joint13OrientationX joint13OrientationY joint13OrientationZ joint14PositionX joint14PositionY joint14PositionZ joint14OrientationW joint14OrientationX joint14OrientationY joint14OrientationZ joint15PositionX joint15PositionY joint15PositionZ joint15OrientationW joint15OrientationX joint15OrientationY joint15OrientationZ joint16PositionX joint16PositionY joint16PositionZ joint16OrientationW joint16OrientationX joint16OrientationY joint16OrientationZ joint17PositionX joint17PositionY joint17PositionZ joint17OrientationW joint17OrientationX joint17OrientationY joint17OrientationZ joint18PositionX joint18PositionY joint18PositionZ joint18OrientationW joint18OrientationX joint18OrientationY joint18OrientationZ joint19PositionX joint19PositionY joint19PositionZ joint19OrientationW joint19OrientationX joint19OrientationY joint19OrientationZ joint20PositionX joint20PositionY joint20PositionZ joint20OrientationW joint20OrientationX joint20OrientationY joint20OrientationZ joint21PositionX joint21PositionY joint21PositionZ joint21OrientationW joint21OrientationX joint21OrientationY joint21OrientationZ joint22PositionX joint22PositionY joint22PositionZ joint22OrientationW joint22OrientationX joint22OrientationY joint22OrientationZ joint23PositionX joint23PositionY joint23PositionZ joint23OrientationW joint23OrientationX joint23OrientationY joint23OrientationZ joint24PositionX joint24PositionY joint24PositionZ joint24OrientationW joint24OrientationX joint24OrientationY joint24OrientationZ 
167 0.18081127 2.2786117 2.9418383 0 0 0 0 0.5195248 0.4770894 163.512 0.6409739 0.4453125 0.22700459 0.24061768 3.805921 0.17265928 -0.07977112 0.9587743 -0.21113259 0.20032272 0.5172646 3.6695762 0.16127385 -0.07525721 0.96067035 -0.2131652 0.20408899 0.7853498 3.519169 0.15957578 -0.07784468 0.9519305 -0.24960819 0.19644792 0.9187514 3.4912448 0.0 0.0 0.0 0.0 0.09874713 0.6257566 3.4736261 -0.22744349 0.86191314 -0.33251655 0.30790928 0.24641356 0.7290981 3.2783496 0.8665335 -0.21225823 0.32492903 -0.31382677 0.4239781 0.81632984 3.1429954 0.5252359 -0.61967367 -0.531378 -0.24035256 0.40274328 0.74657524 3.1156847 0.53150064 0.109734334 0.037370205 0.83908814 0.30705047 0.69385916 3.480768 -0.12862034 0.7248908 0.6274154 -0.2536533 0.4024679 0.7049377 3.300947 0.67074364 -0.38616583 -0.2791956 -0.5683562 0.35771424 0.7517861 3.1479905 0.3993376 0.17708373 0.58966357 -0.6793142 0.32832125 0.6947503 3.185493 -0.6600723 -0.60417724 -0.3562695 0.26897308 0.1678113 0.22124192 3.7529907 -0.15849066 0.6887834 -0.5832953 0.4002808 0.13766716 -0.13008533 3.773721 -0.02105021 -0.79632866 0.06414203 0.6010852 0.08142553 -0.49878323 3.8987632 0.21977293 0.6860946 -0.26379293 -0.64139485 0.089541055 -0.62110007 3.83999 0.0 0.0 0.0 0.0 0.28356656 0.26544538 3.792637 0.061752617 0.55236214 0.7969882 -0.2364158 0.37865236 -0.07484375 3.9082632 -0.04037098 0.50536513 0.14405012 0.8498386 0.4608752 -0.38263503 4.0254345 0.014695638 0.6111173 0.20470464 0.76447093 0.51029897 -0.4269281 3.9225736 0.0 0.0 0.0 0.0 0.19522935 0.71988666 3.561049 0.15460223 -0.07462721 0.9583092 -0.22841309 0.46262866 0.7331849 3.0970287 0.0 0.0 0.0 0.0 0.46570235 0.85421675 3.061316 0.0 0.0 0.0 0.0 0.3693122 0.6163343 3.1552036 0.0 0.0 0.0 0.0 0.3984971 0.7989558 3.0872486 0.0 0.0 0.0 0.0 
168 0.18085967 2.2954211 3.0579383 0 0 -2 0 0.5426417 0.4544804 173.41478 0.6409739 0.4453125 0.28354168 0.20736349 3.802001 0.051047653 -0.017290924 0.97997177 -0.19170436 0.27062917 0.4961006 3.6744323 0.07097866 -0.025351398 0.9759047 -0.20476627 0.29699668 0.7625285 3.5387673 0.07197007 -0.031406663 0.96600544 -0.24630731 0.30504897 0.90498227 3.5363972 0.0 0.0 0.0 0.0 0.18916823 0.62783164 3.5120838 -0.20674476 0.84660834 -0.384762 0.3040873 0.38662466 0.7393756 3.3514316 0.772236 0.12572917 0.45005748 -0.43045557 0.57018244 0.8620659 3.2082095 0.4801333 -0.56324816 -0.65396416 -0.15669872 0.6100478 0.80247086 3.1846788 0.5556072 0.13982233 0.08658381 0.81501764 0.39031896 0.64104307 3.4889417 -0.22225097 0.7551483 0.56118643 -0.25578368 0.49132878 0.72024024 3.2952297 0.6571927 -0.27564675 -0.3008625 -0.63371795 0.5316358 0.80389553 3.1485772 0.47804767 0.25309086 0.39408985 -0.74304014 0.5228748 0.7842941 3.1700685 -0.7372075 -0.46679497 -0.3859092 0.2995026 0.2200999 0.19986308 3.7575097 -0.091545485 0.64596355 -0.68263304 0.32918486 0.24115224 -0.14993978 3.7659173 -0.010192518 -0.7519963 0.0034894496 0.6590794 0.047950253 -0.49289894 3.9492211 0.011635497 0.7830493 -0.34179744 -0.519493 0.0553355 -0.64361215 3.842142 0.0 0.0 0.0 0.0 0.3427563 0.22006977 3.779269 0.010016751 0.61174935 0.7450962 -0.26550734 0.40236524 -0.118667066 3.9130106 0.011798379 0.57737064 0.14516792 0.8033868 0.474221 -0.43685776 4.038373 0.03427201 0.57293904 0.26380122 0.77522594 0.5252951 -0.49353048 3.950303 0.0 0.0 0.0 0.0 0.28517812 0.69550616 3.5769286 0.06947449 -0.026676558 0.9714187 -0.22540474 0.6695123 0.78379434 3.1732585 0.0 0.0 0.0 0.0 0.62433565 0.8596432 3.1803262 0.0 0.0 0.0 0.0 0.67188346 0.76865816 3.1884708 0.0 0.0 0.0 0.0 0.6504353 0.83450645 3.1455564 0.0 0.0 0.0 0.0 
169 0.1808234 2.1084168 3.0116975 0 0 -2 0 0.5562247 0.4413291 177.34995 0.6409739 0.4453125 0.34351504 0.1503278 3.7888124 -0.024293302 0.027049305 0.98710394 -0.15589693 0.3424282 0.4570477 3.6896977 -0.0028108563 0.015669765 0.98519504 -0.17069675 0.37275586 0.7309069 3.5827758 -0.012509364 0.013729398 0.97707295 -0.21209271 0.38292122 0.87389344 3.601414 0.0 0.0 0.0 0.0 0.25375074 0.61450845 3.555654 -0.16774923 0.8197985 -0.48141158 0.2608326 0.5001058 0.69242984 3.4922495 0.48408058 0.50888675 0.6040918 -0.37652797 0.6950034 0.80067533 3.3859298 0.51675355 -0.4979828 -0.6454723 -0.26142746 0.75483644 0.79019445 3.3124857 0.42324466 0.23888618 0.1894224 0.8531803 0.46020555 0.59552056 3.5214236 -0.26034147 0.7958528 0.49040568 -0.24154247 0.6408733 0.6826711 3.3954122 0.62230825 -0.26328695 -0.3744216 -0.6349968 0.80376303 0.76445085 3.3058815 0.63804054 0.13988015 0.1412314 -0.743903 0.77103627 0.7931296 3.2480996 -0.78949 -0.32743585 -0.3953412 0.33644727 0.2757664 0.15103647 3.7473536 -0.060902447 0.6137926 -0.74163365 0.26368383 0.33215922 -0.18561962 3.7474983 0.007548223 -0.7953438 -0.05998431 0.60313624 0.095713034 -0.462319 3.891272 -0.19844711 0.7950512 -0.2563226 -0.51265097 0.103951216 -0.6086271 3.7224631 0.0 0.0 0.0 0.0 0.40207052 0.15254937 3.758693 -0.05148934 0.669592 0.68831635 -0.27425554 0.42274335 -0.17297724 3.9078765 0.06669139 0.68575513 0.118764654 0.7149735 0.48890737 -0.50000983 4.029552 0.018822733 0.41299248 0.24631529 0.8765911 0.5480192 -0.5638835 3.973811 0.0 0.0 0.0 0.0 0.35941547 0.6654291 3.607956 -0.012888007 0.017385058 0.9812125 -0.19171281 0.82805717 0.7408887 3.3590708 0.0 0.0 0.0 0.0 0.744768 0.81493765 3.3379724 0.0 0.0 0.0 0.0 0.91234446 0.7897345 3.2832582 0.0 0.0 0.0 0.0 0.93714917 0.7643807 3.3454564 0.0 0.0 0.0 0.0 
170 0.18095908 1.7366825 2.8620276 0 0 0 0 0.5484647 0.449456 188.27748 0.62335217 0.4453125 0.38935462 0.107402965 3.7762704 -0.033186834 0.03335715 0.9940157 -0.098584756 0.4008009 0.41594267 3.7067776 -0.007875748 0.024613824 0.99409723 -0.10536976 0.42283112 0.704304 3.6302931 -0.003531158 0.024917357 0.98948914 -0.14240009 0.44790423 0.84263694 3.6684134 0.0 0.0 0.0 0.0 0.29893005 0.5933581 3.5918934 -0.15190646 0.79664755 -0.54235405 0.21938369 0.43617016 0.5497196 3.5593126 -0.014354527 0.83919775 0.34928197 -0.41658545 0.48293477 0.615428 3.4518461 0.43894872 -0.6118871 -0.3427794 -0.56162304 0.6985481 0.6850782 3.4097228 0.31794864 0.30799916 0.2463374 0.86218506 0.523795 0.561071 3.5684128 -0.22539327 0.8310932 0.47256327 -0.1875258 0.7757189 0.5991471 3.5827985 0.4557164 -0.4080104 -0.5311803 -0.58625716 0.99817884 0.6546459 3.5115817 0.6743139 0.034696307 -0.03650494 -0.73672557 0.99586505 0.70818216 3.4230158 -0.86797243 -0.17269023 -0.35667107 0.29931247 0.31853572 0.11216053 3.7380004 -0.08720221 0.61218786 -0.7575745 0.20905194 0.43139657 -0.22641033 3.6976142 0.10560466 -0.94824946 -0.15317905 0.25730735 0.2024579 -0.47456813 3.738497 -0.33014998 0.7452544 -0.056546543 -0.5765408 0.30276597 -0.6080128 3.5061948 0.0 0.0 0.0 0.0 0.45849264 0.085473515 3.7399974 -0.10066395 0.71389663 0.6439216 -0.25609255 0.44400167 -0.24500611 3.9218247 0.009979054 0.29596472 0.22411396 0.92848176 0.5066725 -0.5690422 4.02338 0.014549937 0.3398564 0.1984285 0.91919094 0.56665534 -0.6278533 3.971291 0.0 0.0 0.0 0.0 0.41389796 0.63627356 3.647733 -0.0032766648 0.026845954 0.99185836 -0.124441706 0.8416876 0.69490546 3.4353597 0.0 0.0 0.0 0.0 0.5602809 0.6623639 3.4040296 0.0 0.0 0.0 0.0 1.0545169 0.7322458 3.376886 0.0 0.0 0.0 0.0 1.0642595 0.6472663 3.5242596 0.0 0.0 0.0 0.0 
171 0.18106885 1.2207868 2.7513003 0 0 0 0 0.5476205 0.45061213 191.39241 0.60793316 0.45214844 0.43191198 0.058355078 3.75765 -0.029161274 0.029480536 0.99770117 -0.05359885 0.4457977 0.3705222 3.7185547 -0.0016541374 0.024337927 0.9982164 -0.054489568 0.45773342 0.676468 3.6683638 0.016492229 0.024116242 0.9955758 -0.08930434 0.485772 0.8116128 3.7096105 0.0 0.0 0.0 0.0 0.33053157 0.561406 3.6197958 -0.15190649 0.784684 -0.57246864 0.18296218 0.30338272 0.38516095 3.560065 -0.37156087 0.8498666 -0.019025844 -0.37323892 0.24979763 0.35857543 3.4172587 0.27524453 -0.67105114 0.074033216 -0.68443406 0.48228872 0.47542328 3.4284136 0.21281476 0.38171515 0.23999344 0.86683714 0.572855 0.52284396 3.619629 -0.17015249 0.8574953 0.4691844 -0.124963276 0.8230262 0.4927429 3.732946 0.29866827 -0.48546022 -0.5815582 -0.5804444 1.0606092 0.4670526 3.7270389 0.6551814 0.27252495 0.056098267 -0.7023678 1.1307205 0.56135535 3.626427 -0.9087669 -0.1017894 -0.30938673 0.26088616 0.35879773 0.058204792 3.7204747 -0.11164218 0.6262039 -0.75224435 0.17185241 0.5311308 -0.24136513 3.624218 0.1537647 -0.95454705 -0.248526 0.058577064 0.3868475 -0.52244437 3.5157347 -0.34819144 0.6857424 0.13634098 -0.6244449 0.46708274 -0.59569323 3.3240292 0.0 0.0 0.0 0.0 0.49972224 0.036280043 3.7219822 -0.13733084 0.72405535 0.6389412 -0.22054097 0.46400917 -0.28716052 3.9411085 -0.07348537 -0.19448014 0.29191196 0.93357635 0.4628504 -0.62176675 3.9885383 0.042068593 0.40753305 0.06861497 0.90963674 0.523073 -0.6493182 3.8909984 0.0 0.0 0.0 0.0 0.45434126 0.6012999 3.6827016 0.017140573 0.025381757 0.99693763 -0.07195341 0.48426378 0.44992763 3.3906393 0.0 0.0 0.0 0.0 0.30763942 0.41595572 3.3732605 0.0 0.0 0.0 0.0 1.1613045 0.62107515 3.5059974 0.0 0.0 0.0 0.0 1.1222984 0.5196475 3.6640332 0.0 0.0 0.0 0.0 
172 0.18135537 0.6820049 2.712404 0 0 0 0 0.5363929 0.4621048 188.17528 0.59444153 0.45812988 0.4630524 0.017921807 3.7364788 -0.037104584 0.018446174 0.998705 -0.02951307 0.47371095 0.3314104 3.715683 -9.3689165E-4 0.016290002 0.999494 -0.027304005 0.47994518 0.64496624 3.6810477 0.03632831 0.016617406 0.9972187 -0.0629196 0.51247805 0.78182334 3.7128677 0.0 0.0 0.0 0.0 0.353262 0.5240056 3.6249404 -0.17620076 0.79137224 -0.562616 0.1616991 0.21494962 0.2896368 3.5595999 -0.41476512 0.7682086 -0.20313196 -0.44335407 0.12737393 0.1352254 3.4030461 0.134785 -0.7212187 0.32758796 -0.59528375 0.25635415 0.22284593 3.4021714 0.11572042 0.45607242 0.19482318 0.86061054 0.6039106 0.48710334 3.639159 -0.14300302 0.86728275 0.46940893 -0.08382124 0.80272365 0.38448912 3.8032959 0.122347094 -0.5591706 -0.5489093 -0.60914546 1.0223219 0.26988593 3.872973 0.5317559 0.5757749 0.1671958 -0.5981342 1.1417627 0.36572295 3.8078768 -0.91453725 -0.08596306 -0.3010062 0.25617856 0.38587713 0.02142837 3.7056484 -0.11467676 0.6424189 -0.74450886 0.14090303 0.6186928 -0.24382523 3.5562901 0.20915087 -0.9199316 -0.31908387 -0.09037323 0.555886 -0.54119456 3.3408413 -0.3360535 0.62924874 0.2675215 -0.6477241 0.57591105 -0.5874092 3.2015092 0.0 0.0 0.0 0.0 0.5280669 7.52904E-4 3.7013292 -0.15907732 0.72480476 0.6396476 -0.20050833 0.47440282 -0.30465978 3.9469612 -0.12649927 -0.5255137 0.2986711 0.78652966 0.42358837 -0.652802 3.9580395 0.07370802 0.49202228 -0.04178306 0.86644983 0.4778423 -0.65490514 3.8251114 0.0 0.0 0.0 0.0 0.47951117 0.5652112 3.6933148 0.03689898 0.018594377 0.9982311 -0.04274874 0.27601588 0.25849298 3.363332 0.0 0.0 0.0 0.0 0.13422805 0.15202446 3.3360019 0.0 0.0 0.0 0.0 1.1507819 0.35568032 3.7008305 0.0 0.0 0.0 0.0 1.0558729 0.2682997 3.7759454 0.0 0.0 0.0 0.0 
173 0.18152641 0.33978346 2.5720387 0 0 2 0 0.5514658 0.44725725 190.7086 0.58263636 0.46336365 0.49794328 -0.0068468875 3.6965578 -0.05932329 -0.0014551263 0.9977095 -0.032474376 0.49718574 0.30864465 3.675114 -0.014761599 -0.0027903658 0.99946713 -0.02898004 0.4937458 0.6226516 3.6553721 0.038770463 -0.005951524 0.99712443 -0.06484102 0.5374853 0.75915134 3.6912708 0.0 0.0 0.0 0.0 0.3798056 0.49001485 3.58215 -0.20807269 0.82496434 -0.5054447 0.14375378 0.22096047 0.25480747 3.5495415 -0.22544569 0.82350075 -0.26873833 -0.4458707 0.11767415 0.020148003 3.4601445 -0.023236044 -0.7860465 0.3024491 -0.53862363 0.13993026 0.029426519 3.4035792 0.04457005 0.5102444 0.15375786 0.84499866 0.6134631 0.4606563 3.5903087 -0.15246946 0.8801578 0.44386852 -0.07110681 0.7603698 0.31651324 3.805951 -0.033457074 -0.63839066 -0.5050376 -0.57989234 0.87929296 0.14726833 3.8884377 0.4079166 0.8052743 0.17686014 -0.3922472 1.0304888 0.1944869 3.8960075 -0.9139388 -0.111190595 -0.29302537 0.25785577 0.4217488 -0.004520986 3.6614838 -0.0914233 0.66619205 -0.7301177 0.12148405 0.67180336 -0.24831249 3.5088787 0.23887989 -0.88847125 -0.31380025 -0.23470062 0.69108427 -0.5235209 3.2322412 -0.32042247 0.606616 0.3412648 -0.64256126 0.68213344 -0.56943256 3.1071155 0.0 0.0 0.0 0.0 0.56362116 -0.017174147 3.652374 -0.16919503 0.70514977 0.65525365 -0.21161188 0.47480956 -0.28762773 3.9088507 -0.27902684 -0.86421514 0.2299208 0.34987542 0.40976 -0.63010705 3.9430935 0.123874836 0.57867444 -0.015747115 0.8059423 0.4564907 -0.6140575 3.7941153 0.0 0.0 0.0 0.0 0.49553418 0.54175544 3.6625037 0.039046735 -0.0033070603 0.9982859 -0.043469816 0.16788071 0.07427159 3.3625252 0.0 0.0 0.0 0.0 0.13074851 -0.03325519 3.385404 0.0 0.0 0.0 0.0 1.065802 0.1635147 3.838377 0.0 0.0 0.0 0.0 0.93187207 0.09353663 3.8306947 0.0 0.0 0.0 0.0 
174 0.18154208 0.1856191 2.380526 23 0 2 0 0.53988075 0.45903388 200.42896 0.5723068 0.4679432 0.533765 -0.013184925 3.5895436 -0.123377845 -0.0157559 0.99144983 -0.039456494 0.5203164 0.30435014 3.5734265 -0.05493564 -0.01895075 0.9976151 -0.037243508 0.5082078 0.6245916 3.5261767 0.08052472 -0.030710293 0.9938729 -0.06920533 0.56418496 0.6942205 3.6269944 0.0 0.0 0.0 0.0 0.44645566 0.48111218 3.4601889 -0.31161332 0.70629054 -0.5333462 0.34582174 0.3032809 0.28660777 3.490751 0.00366389 0.91566813 -0.30237457 -0.2647794 0.17392552 0.025524898 3.5230455 -0.17356619 -0.85067785 0.24014641 -0.43422562 0.14620295 -0.040378086 3.4435132 0.014099197 0.57558435 0.10907596 0.8103125 0.6232519 0.45821756 3.472872 -0.20296326 0.88813007 0.4118426 -0.02040664 0.71405053 0.2791138 3.716888 -0.1655758 -0.7593498 -0.45063663 -0.4392027 0.7731875 0.08328906 3.8507147 0.30428284 0.91496086 0.16072388 -0.21077605 0.87589973 0.0890132 3.8756695 -0.9079101 -0.14729217 -0.29181632 0.26239234 0.4540617 -0.010927353 3.587751 -0.07370185 0.65129054 -0.74777603 0.10592359 0.7166861 -0.2316815 3.4607756 0.22013135 -0.8732286 -0.3396898 -0.27133873 0.76510024 -0.5369044 3.2135444 -0.24186055 0.6732669 0.28037387 -0.6400044 0.7726177 -0.56211966 3.0624967 0.0 0.0 0.0 0.0 0.58838505 -0.025087146 3.5575576 -0.2032249 0.6912367 0.63727045 -0.27345556 0.5192441 -0.30117714 3.8017955 -0.309565 -0.8688812 0.06920355 0.380034 0.49144298 -0.62637633 3.709265 0.0653838 0.70129603 -0.03571839 0.70896614 0.4870755 -0.62787014 3.6406796 0.0 0.0 0.0 0.0 0.51154476 0.5416009 3.5422132 0.08240774 -0.026919551 0.9950459 -0.04866069 0.14998098 -0.03534927 3.3867898 0.0 0.0 0.0 0.0 0.18004657 -0.0730149 3.4623206 0.0 0.0 0.0 0.0 0.9475418 0.061375637 3.852694 0.0 0.0 0.0 0.0 0.8193943 -0.0025043143 3.8257384 0.0 0.0 0.0 0.0 
175 0.18135473 0.21678875 2.1868572 0 0 2 0 0.52029234 0.47878507 213.91763 0.5632685 0.4719503 0.5578699 -4.726674E-4 3.3832734 -0.48095083 -0.015410053 0.8753907 -0.04625934 0.53899103 0.3183077 3.3862922 -0.4315493 -0.019381331 0.90067405 -0.046646267 0.5214053 0.6347362 3.3630495 0.4743792 -0.06144265 0.8762111 -0.05868057 0.557844 0.5735228 3.4139056 0.0 0.0 0.0 0.0 0.52045405 0.48992413 3.296073 -0.40066975 0.5508309 -0.52711153 0.5081364 0.39579198 0.33508298 3.39011 0.2332219 0.9340808 -0.2684144 0.032475688 0.32775795 0.1550223 3.5148582 -0.2903838 -0.9155896 0.2376787 -0.14450577 0.269506 0.034537688 3.4728944 -0.0021111923 0.63932055 0.066341355 0.76607025 0.6181076 0.49871543 3.3118818 -0.4609005 0.8304722 0.3127492 0.008637235 0.67819715 0.28391504 3.536331 -0.26086915 -0.8581352 -0.38673732 -0.21444204 0.7008345 0.07303739 3.7324321 0.24025583 0.9576237 0.13435607 -0.084750295 0.75073195 0.056562383 3.7717516 -0.8938202 -0.19967677 -0.2972441 0.26992705 0.5178497 0.0030516884 3.3884394 -0.28422907 0.5960296 -0.6819152 0.31456983 0.6777556 -0.25886393 3.425122 0.039845586 -0.82178557 -0.32546133 -0.46599966 0.7269271 -0.56822026 3.314716 -0.054651536 0.9025125 0.2571366 -0.3411234 0.7859802 -0.5979584 3.1830888 0.0 0.0 0.0 0.0 0.5525164 -0.008030489 3.3277512 -0.37526828 0.59770703 0.5536719 -0.44200397 0.630224 -0.31473076 3.5289717 -0.34430593 -0.74726784 -0.028156623 0.5676719 0.6052928 -0.62885356 3.4108634 -0.027940096 0.96294916 -0.0055340677 0.26817477 0.58244634 -0.6829932 3.4051557 0.0 0.0 0.0 0.0 0.52528405 0.5532764 3.3738098 0.47696924 -0.045299172 0.8769596 -0.037285365 0.24576077 -0.011678828 3.4381633 0.0 0.0 0.0 0.0 0.27966225 0.042603794 3.505021 0.0 0.0 0.0 0.0 0.82456625 0.028099725 3.7730522 0.0 0.0 0.0 0.0 0.7336306 -0.025701597 3.7436721 0.0 0.0 0.0 0.0 
176 0.18115881 0.27244756 2.161761 0 0 2 0 0.5121977 0.48701817 206.12665 0.5553599 0.4754565 0.5690815 5.5829063E-4 3.2302656 -0.5505904 -0.017614812 0.83330595 -0.046273533 0.54774505 0.32127044 3.2278006 -0.4885467 -0.022231705 0.87098926 -0.0469639 0.5242264 0.63477826 3.19974 0.5351624 -0.069501445 0.8401729 -0.053670358 0.5318122 0.49594563 3.2067504 0.0 0.0 0.0 0.0 0.58168614 0.5063465 3.1253977 -0.492808 0.43745154 -0.44815275 0.60409904 0.4507943 0.35879517 3.28238 0.37830636 0.86539966 -0.21792597 0.24591887 0.41829982 0.23997167 3.4832997 -0.36167073 -0.90495986 0.21316387 0.06930579 0.41770476 0.16666888 3.4680567 0.033353858 0.7097333 0.034809917 0.70281893 0.62628466 0.52284944 3.1330295 -0.69901764 0.60825896 0.08736949 0.36573473 0.66130966 0.29637796 3.325562 -0.31098032 -0.9046083 -0.27085772 0.1077562 0.65869373 0.08991714 3.5408733 0.21599947 0.9703626 0.10771486 -0.011757279 0.67817503 0.07279761 3.5959673 -0.87208337 -0.2609918 -0.30614254 0.27862316 0.5306627 0.004717106 3.195183 -0.30713633 0.59117514 -0.6651937 0.3371898 0.5510933 -0.30032825 3.3651605 -0.06631231 -0.4222464 -0.38650852 -0.8172648 0.55741715 -0.61961186 3.3970392 0.0663234 0.95219624 0.118126854 -0.2738056 0.64533323 -0.6716635 3.2994437 0.0 0.0 0.0 0.0 0.56461143 -0.008541527 3.1544724 -0.41779965 0.5572433 0.52874684 -0.48512906 0.7173602 -0.32328936 3.2948775 -0.32346112 -0.59348476 -0.029954463 0.7363773 0.6804574 -0.65245444 3.2011108 -0.07146822 0.9662546 -0.025739996 0.24613412 0.6663768 -0.7373642 3.1664426 0.0 0.0 0.0 0.0 0.5300046 0.5550663 3.210881 0.53718835 -0.051331796 0.841239 -0.033329956 0.39417556 0.10017671 3.4517584 0.0 0.0 0.0 0.0 0.36427835 0.14860822 3.5188053 0.0 0.0 0.0 0.0 0.73003954 0.040577125 3.6128745 0.0 0.0 0.0 0.0 0.6854787 -0.008262368 3.5818307 0.0 0.0 0.0 0.0 
177 0.18098126 0.2833393 2.2526727 0 0 2 3 0.5291858 0.47014773 209.49164 0.5553599 0.4754565 0.53995496 -0.015138442 3.0655568 -0.32041317 -0.021123912 0.94553375 -0.053432956 0.5142192 0.30031556 3.0395405 -0.3163047 -0.024633113 0.9468914 -0.052358206 0.49545193 0.6140253 3.0130231 0.39430004 -0.061016273 0.9144602 -0.06757982 0.44780737 0.55592215 2.9245389 0.0 0.0 0.0 0.0 0.5340397 0.48947892 2.9151804 -0.4648838 0.5504538 -0.45224097 0.52570134 0.39978048 0.3734844 3.0983453 0.47522146 0.71682215 -0.30301365 0.41050372 0.42902985 0.29833552 3.3715413 -0.42973563 -0.8702776 0.12496322 0.205739 0.48916143 0.29538995 3.3692434 0.15234868 0.79985243 0.14583871 0.5619228 0.5940279 0.4950292 2.9282286 -0.6200837 0.6662191 0.15486124 0.3842738 0.6425254 0.2895955 3.0847304 -0.3134473 -0.8831266 -0.18445402 0.29633576 0.6064164 0.08978848 3.2202785 0.09261565 0.98992157 0.04589015 -0.09680796 0.6266234 0.09730304 3.316057 -0.8424623 -0.33037797 -0.30618024 0.29556945 0.49454615 -0.006129023 3.0118413 -0.25802922 0.62185496 -0.67737645 0.296443 0.40365848 -0.35294604 3.1601827 -0.15128246 0.2263835 -0.25549716 -0.92767745 0.35371825 -0.705104 3.1986794 0.06550865 0.8892164 -0.007222642 -0.45271462 0.40712702 -0.79307985 3.122763 0.0 0.0 0.0 0.0 0.5514349 -0.033239864 2.9743984 -0.33322453 0.6036594 0.59761155 -0.40916628 0.7270744 -0.3488778 3.1062117 -0.20573676 -0.12182939 0.08307427 0.96743405 0.7068807 -0.6913384 3.0724096 -0.0627029 0.75526327 0.046247587 0.6507741 0.71838355 -0.78738946 3.0546832 0.0 0.0 0.0 0.0 0.49994537 0.5348581 3.0220058 0.395786 -0.046771012 0.9159416 -0.047083758 0.5113609 0.25850493 3.373414 0.0 0.0 0.0 0.0 0.39855114 0.24240117 3.436353 0.0 0.0 0.0 0.0 0.6557977 0.07393005 3.3691468 0.0 0.0 0.0 0.0 0.5984724 0.0068579935 3.2752473 0.0 0.0 0.0 0.0 
