frameCount bodySize centerOfMassHeightAdjusted dispersion leftPollock rightPollock leftRondDuBras rightRondDuBras momentumFluid momentumHarsh momentumTotal handRadiusLeft handRadiusRight joint0PositionX joint0PositionY joint0PositionZ joint0OrientationW joint0OrientationX joint0OrientationY joint0OrientationZ joint1PositionX joint1PositionY joint1PositionZ joint1OrientationW joint1OrientationX joint1OrientationY joint1OrientationZ joint2PositionX joint2PositionY joint2PositionZ joint2OrientationW joint2OrientationX joint2OrientationY joint2OrientationZ joint3PositionX joint3PositionY joint3PositionZ joint3OrientationW joint3OrientationX joint3OrientationY joint3OrientationZ joint4PositionX joint4PositionY joint4PositionZ joint4OrientationW joint4OrientationX joint4OrientationY joint4OrientationZ joint5PositionX joint5PositionY joint5PositionZ joint5OrientationW joint5OrientationX joint5OrientationY joint5OrientationZ joint6PositionX joint6PositionY joint6PositionZ joint6OrientationW joint6OrientationX joint6OrientationY joint6OrientationZ joint7PositionX joint7PositionY joint7PositionZ joint7OrientationW joint7OrientationX joint7OrientationY joint7OrientationZ joint8PositionX joint8PositionY joint8PositionZ joint8OrientationW joint8OrientationX joint8OrientationY joint8OrientationZ joint9PositionX joint9PositionY joint9PositionZ joint9OrientationW joint9OrientationX joint9OrientationY joint9OrientationZ joint10PositionX joint10PositionY joint10PositionZ joint10OrientationW joint10OrientationX joint10OrientationY joint10OrientationZ joint11PositionX joint11PositionY joint11PositionZ joint11OrientationW joint11OrientationX joint11OrientationY joint11OrientationZ joint12PositionX joint12PositionY joint12PositionZ joint12OrientationW joint12OrientationX joint12OrientationY joint12OrientationZ joint13PositionX joint13PositionY joint13PositionZ joint13OrientationW joint13OrientationX joint13OrientationY joint13OrientationZ joint14PositionX joint14PositionY joint14PositionZ joint14OrientationW joint14OrientationX joint14OrientationY joint14OrientationZ joint15PositionX joint15PositionY joint15PositionZ joint15OrientationW joint15OrientationX joint15OrientationY joint15OrientationZ joint16PositionX joint16PositionY joint16PositionZ joint16OrientationW joint16OrientationX joint16OrientationY joint16OrientationZ joint17PositionX joint17PositionY joint17PositionZ joint17OrientationW joint17OrientationX joint17OrientationY joint17OrientationZ joint18PositionX joint18PositionY joint18PositionZ joint18OrientationW joint18OrientationX joint18OrientationY joint18OrientationZ joint19PositionX joint19PositionY joint19PositionZ joint19OrientationW joint19OrientationX joint19OrientationY joint19OrientationZ joint20PositionX joint20PositionY joint20PositionZ joint20OrientationW joint20OrientationX joint20OrientationY joint20OrientationZ joint21PositionX joint21PositionY joint21PositionZ joint21OrientationW joint21OrientationX joint21OrientationY joint21OrientationZ joint22PositionX joint22PositionY joint22PositionZ joint22OrientationW joint22OrientationX joint22OrientationY joint22OrientationZ joint23PositionX joint23PositionY joint23PositionZ joint23OrientationW joint23OrientationX joint23OrientationY joint23OrientationZ joint24PositionX joint24PositionY joint24PositionZ joint24OrientationW joint24OrientationX joint24OrientationY joint24OrientationZ 
87 0.18139738 -0.061215702 2.7395892 0 0 0 0 0.5350783 0.4648859 149.13292 0.6783991 0.6434926 -0.40008128 -0.16986048 2.395403 0.07488525 -0.008093834 0.9890981 -0.12653783 -0.39742282 0.12170629 2.3197315 0.01008188 0.0011439626 0.99212575 -0.12483381 -0.4000852 0.40724227 2.2344007 -0.075300924 0.023740234 0.9836427 -0.16190515 -0.43881145 0.54328406 2.2276623 0.0 0.0 0.0 0.0 -0.5170265 0.39422256 2.3098028 0.26345488 0.56924224 -0.7776583 -0.042464208 -0.6782468 0.3727399 2.4472399 -0.3124084 0.051379688 -0.3930953 -0.8632711 -0.9628031 0.31945744 2.406886 0.5048026 -0.48282212 0.47272998 0.5371997 -0.99783313 0.32406458 2.4079103 0.3146645 -0.47764862 0.75795436 0.3135972 -0.24829417 0.34365252 2.2402458 0.04541494 0.66542953 0.73022115 -0.14804748 -0.18543921 0.30926418 2.4135451 -0.47934082 -0.84368896 0.0049926713 0.24165316 -0.420043 0.28629482 2.3246317 0.51195794 0.40033334 -0.357535 0.67067206 -0.5144367 0.26085123 2.1956007 -0.051820688 -0.5945521 0.5410962 -0.5924839 -0.45744407 -0.17186348 2.3526707 -0.16694424 0.64199305 -0.6838634 0.30381817 -0.41323796 -0.55818707 2.4024253 0.079623744 0.596327 -0.022457272 -0.79846716 -0.27075446 -0.9250995 2.3944018 -0.23883185 -0.041879684 -0.006178352 0.9701378 -0.32261503 -0.9894467 2.3888319 0.0 0.0 0.0 0.0 -0.33617857 -0.16686086 2.3723147 0.075753175 -0.62929887 -0.74100316 0.22171739 -0.5146065 -0.48449746 2.3657224 0.13122052 0.7991655 -0.21624587 0.5453012 -0.5073191 -0.8894205 2.4057722 0.042832624 0.87438846 0.005357536 0.48330277 -0.5712151 -0.97873974 2.4099498 0.0 0.0 0.0 0.0 -0.39836335 0.33624923 2.2571623 -0.07701453 0.017501317 0.9869778 -0.14013283 -1.086063 0.2587301 2.339855 0.0 0.0 0.0 0.0 -1.0387721 0.34105712 2.3404467 0.0 0.0 0.0 0.0 -0.5760248 0.22656599 2.088909 0.0 0.0 0.0 0.0 -0.5535512 0.21098453 2.2303638 0.0 0.0 0.0 0.0 
88 0.18162355 -0.010846861 2.963372 23 0 0 0 0.54679304 0.45317653 163.04071 0.6560992 0.625556 -0.43056908 -0.16690268 2.4358966 0.07217235 -0.012333693 0.99055564 -0.11592503 -0.432134 0.12759516 2.363514 0.05615451 -0.010312625 0.9916521 -0.11561398 -0.4302061 0.41591898 2.2842648 0.04961008 -0.0042368625 0.9866591 -0.15499902 -0.47225392 0.55264354 2.2781014 0.0 0.0 0.0 0.0 -0.5745065 0.35450408 2.3299208 0.15418828 0.6911653 -0.70517254 0.035330597 -0.76920867 0.3286028 2.4785118 -0.42291045 0.1234494 -0.4073168 -0.79999995 -1.0175346 0.3201913 2.5361464 0.5504184 -0.37572005 0.45729867 0.5888566 -1.1312479 0.27875826 2.4225476 0.48537076 -0.4511178 0.60100764 0.44687548 -0.2664087 0.34495875 2.3151395 0.09605401 0.70725757 0.6953678 -0.083809115 -0.04823832 0.37553924 2.4698143 -0.7564242 -0.37198716 0.045737877 0.5360563 -0.10588525 0.37666142 2.3946192 0.79613465 0.0752604 -0.44523388 0.4028303 -0.28788027 0.34900418 2.3588355 -0.1882067 -0.47527692 0.5488174 -0.6614299 -0.48916906 -0.16805804 2.4001207 -0.1429669 0.6458683 -0.6992952 0.27091905 -0.4755186 -0.5591558 2.4081845 0.029444244 0.6797769 -0.009166623 -0.73277044 -0.39528322 -0.93781066 2.4013019 -0.11229051 -0.58973813 0.0042404896 0.7997385 -0.41397026 -1.0374876 2.336336 0.0 0.0 0.0 0.0 -0.36602283 -0.16543789 2.414034 0.052345894 -0.65163356 -0.7288487 0.20350294 -0.50697744 -0.51639134 2.4051003 0.11002745 0.755401 -0.16946316 0.6233342 -0.47878867 -0.92025524 2.413623 0.0034146998 0.9183743 0.044945113 0.39313716 -0.5677595 -0.98612154 2.4034238 0.0 0.0 0.0 0.0 -0.43048385 0.34401056 2.30602 0.048765484 -0.007306854 0.98983854 -0.1333727 -1.2043501 0.21838614 2.342565 0.0 0.0 0.0 0.0 -1.1052268 0.3496048 2.4708977 0.0 0.0 0.0 0.0 -0.3554481 0.31607947 2.2818503 0.0 0.0 0.0 0.0 -0.18473747 0.35591084 2.396243 0.0 0.0 0.0 0.0 
89 0.18181618 0.07984396 3.1499672 0 0 0 0 0.5593373 0.4406368 174.7965 0.6990868 0.6098615 -0.45017987 -0.16517016 2.499464 0.044036806 -0.0057639997 0.99157035 -0.12171996 -0.44984242 0.13021125 2.4300559 0.04924547 -0.0072922115 0.99143827 -0.12071405 -0.44622308 0.42033216 2.338463 0.06417066 -0.004820561 0.9847475 -0.16165209 -0.4754089 0.5589001 2.347155 0.0 0.0 0.0 0.0 -0.59641683 0.32086706 2.3717942 0.082538575 0.76704204 -0.6300084 0.08901374 -0.80316436 0.30471838 2.521959 -0.52368593 0.12699836 -0.40163076 -0.7404844 -0.99805135 0.32793242 2.6571567 0.48894733 -0.23557368 0.5501994 0.6345992 -1.1131976 0.31209987 2.608363 0.47333854 -0.2971112 0.6084095 0.5634833 -0.286852 0.33108222 2.3750634 0.07954779 0.7385732 0.6614297 -0.103405446 -0.005948019 0.39623737 2.4046621 -0.7435894 0.2203716 0.19880092 0.5991572 0.0950862 0.4249467 2.3094172 0.8512237 -0.31075442 -0.41611686 -0.075476445 -0.021917596 0.4146679 2.3702364 -0.23198718 -0.40667802 0.509271 -0.72210664 -0.50817823 -0.16571647 2.4736516 -0.11785 0.6374113 -0.7168055 0.25692016 -0.53381354 -0.5557693 2.4837363 -0.0051539885 0.7012008 -0.051737815 -0.71106553 -0.50946534 -0.9396375 2.4488008 0.045537207 -0.89955413 -0.0013558436 0.4344272 -0.4667787 -1.0392199 2.3669977 0.0 0.0 0.0 0.0 -0.3860957 -0.16875288 2.4929862 0.050655458 -0.66540694 -0.71388465 0.21221755 -0.48854715 -0.5264997 2.5271995 0.14140043 0.7134601 -0.05828139 0.6838012 -0.48886615 -0.9222578 2.547556 0.032032292 0.8792051 0.04908027 0.47282493 -0.57422525 -0.9750874 2.4573717 0.0 0.0 0.0 0.0 -0.44777656 0.34752482 2.3638403 0.063735425 -0.0068795206 0.987991 -0.14058572 -1.1640887 0.28895757 2.5964096 0.0 0.0 0.0 0.0 -1.0724727 0.39292672 2.668768 0.0 0.0 0.0 0.0 -0.11533004 0.38511562 2.3703527 0.0 0.0 0.0 0.0 0.1133903 0.4645141 2.3863332 0.0 0.0 0.0 0.0 
90 0.18191089 0.09647761 3.232277 0 0 0 0 0.5599457 0.44003227 176.94934 0.67420095 0.5961288 -0.45400417 -0.16503549 2.5990067 0.010187617 0.0029858612 0.9913487 -0.13082469 -0.45378178 0.13168368 2.507802 -0.0019501168 0.0045242137 0.99137753 -0.13094442 -0.44148228 0.42323625 2.4264736 -0.029669952 0.018990317 0.98480225 -0.17007008 -0.457117 0.56304044 2.4303765 0.0 0.0 0.0 0.0 -0.58395684 0.30605072 2.445003 0.059708893 0.8006141 -0.58842695 0.09594616 -0.8002249 0.2904612 2.5739074 -0.52433497 0.16100562 -0.45438498 -0.7019147 -0.977112 0.3196409 2.7138472 0.4042427 -0.14209446 0.62328935 0.6541462 -1.0603801 0.34306738 2.7515292 0.44105497 -0.18249919 0.6086007 0.63385314 -0.3032869 0.31686464 2.4214656 -9.834319E-4 0.7651007 0.6171042 -0.18385392 -0.04351957 0.35799557 2.325831 -0.56864434 0.5922371 0.27031034 0.50282323 0.17386474 0.3517539 2.2081048 0.6782894 -0.5359117 -0.26599684 -0.42657688 0.15599284 0.40155214 2.2728395 -0.20350417 -0.38508528 0.44746196 -0.7810719 -0.5126883 -0.16175823 2.5689237 -0.098724574 0.62440544 -0.73348063 0.24975161 -0.5543353 -0.54310644 2.6256092 0.03361194 0.8734177 -0.05413031 -0.4827855 -0.6191165 -0.90279996 2.5574863 0.13519973 -0.9557257 0.13997729 0.2207162 -0.53354484 -0.9736828 2.4756808 0.0 0.0 0.0 0.0 -0.39421096 -0.16903308 2.572135 0.05767023 -0.67221165 -0.702037 0.227925 -0.4543492 -0.5115585 2.676468 0.17669682 0.6636938 0.066362865 0.72379875 -0.51404893 -0.8951297 2.7034295 0.08053857 0.7811867 0.018397376 0.6188074 -0.5537999 -0.94499654 2.5779333 0.0 0.0 0.0 0.0 -0.4449136 0.34991592 2.4515378 -0.0303149 0.015345548 0.98804414 -0.15038052 -1.1368117 0.33773082 2.7622976 0.0 0.0 0.0 0.0 -0.9938813 0.4234396 2.81435 0.0 0.0 0.0 0.0 0.14581475 0.36217448 2.270651 0.0 0.0 0.0 0.0 0.26454535 0.42725116 2.255805 0.0 0.0 0.0 0.0 
91 0.18192016 0.09602444 3.233004 0 0 0 0 0.54652876 0.45345253 169.48979 0.6524258 0.5841127 -0.4510491 -0.15771261 2.6686718 -0.032517545 0.01138241 0.9918417 -0.12273252 -0.44657615 0.14182685 2.5835452 -0.059517454 0.014952945 0.9898284 -0.1283502 -0.43470377 0.434527 2.5015368 -0.117802165 0.03633758 0.97788286 -0.16895987 -0.44138405 0.57296693 2.493953 0.0 0.0 0.0 0.0 -0.5637735 0.30876973 2.518233 0.03246249 0.8275817 -0.55551153 0.07390362 -0.7652432 0.29682764 2.6538918 -0.5929583 0.07652838 -0.442466 -0.66840684 -0.9331063 0.32476264 2.786527 0.26593134 -0.09842874 0.7018048 0.65350014 -1.0078913 0.36005938 2.8416033 0.39746422 -0.099944174 0.6146159 0.67400336 -0.3219167 0.3055737 2.4579353 -0.1323052 0.804261 0.51583683 -0.26376465 -0.11348996 0.30025813 2.2746255 -0.46373317 0.6356643 0.07153034 0.61299753 0.15819795 0.28133416 2.1709845 0.5623198 -0.56027627 -0.11048657 -0.59806323 0.20103045 0.3339874 2.1697977 -0.17126447 -0.37827507 0.40298885 -0.81558347 -0.508502 -0.15552814 2.644022 -0.08671044 0.6300943 -0.7337454 0.23891519 -0.56253874 -0.52796894 2.7367134 0.07831606 0.97340083 -0.037957966 -0.21193524 -0.6953492 -0.8670762 2.6539598 0.1894441 -0.95111585 0.23148511 0.076839656 -0.57630557 -0.90254104 2.5960321 0.0 0.0 0.0 0.0 -0.39053825 -0.16169259 2.6377401 0.08664939 -0.6676076 -0.69866204 0.24220479 -0.4179857 -0.48165828 2.7950065 0.19895285 0.66004 0.1321118 0.71225804 -0.52958244 -0.86042947 2.8253365 0.12173244 0.7116759 -0.023497462 0.6914815 -0.5457772 -0.9168239 2.6958158 0.0 0.0 0.0 0.0 -0.43916714 0.3599359 2.5232952 -0.11867184 0.03094619 0.9810939 -0.14971375 -1.1016405 0.3677644 2.8598695 0.0 0.0 0.0 0.0 -0.94508547 0.4304409 2.8889995 0.0 0.0 0.0 0.0 0.25842527 0.32883954 2.1613772 0.0 0.0 0.0 0.0 0.2585678 0.32027665 2.134284 0.0 0.0 0.0 0.0 
92 0.1820582 0.027181389 3.0328352 0 42 0 0 0.54661465 0.45336944 177.19414 0.6524258 0.5841127 -0.4368502 -0.13788182 2.7191634 -0.05403117 0.017533416 0.99160737 -0.11613532 -0.4283635 0.16614911 2.6429908 -0.10246487 0.02361978 0.9869097 -0.122277364 -0.4222029 0.45638853 2.5573175 -0.1835453 0.048719745 0.96961415 -0.15422708 -0.41519293 0.6057065 2.5476508 0.0 0.0 0.0 0.0 -0.55038255 0.31919292 2.573749 0.015328162 0.8431741 -0.5348473 0.05254289 -0.6624259 0.30570522 2.6446786 -0.7991903 0.13412 -0.5284537 -0.25306797 -0.84019077 0.2583461 2.7149696 0.11856298 -0.1788364 0.48501956 0.84777147 -0.9050914 0.3210344 2.7862322 0.3479764 -0.07326475 0.5406003 0.7624277 -0.33368644 0.30697784 2.4873626 -0.22281344 0.81513417 0.43309313 -0.31359133 -0.19377962 0.2531285 2.2624636 -0.17457883 0.28109092 -0.35674322 0.8736387 0.050894953 0.20438264 2.1735592 0.4543628 -0.56873167 0.033157535 -0.6848353 0.11477449 0.24054702 2.114151 -0.0440346 -0.4162739 0.3536104 -0.8365028 -0.49947742 -0.14129548 2.6935284 -0.079653725 0.6539337 -0.7146909 0.23503792 -0.54408664 -0.50849545 2.8196273 0.11216526 0.9931113 -0.011324504 0.031948958 -0.6598134 -0.8212067 2.765276 0.1957694 -0.94296575 0.24405304 0.11370252 -0.5523502 -0.86356425 2.6902814 0.0 0.0 0.0 0.0 -0.37294888 -0.13964796 2.6860607 0.11168623 -0.6564944 -0.7033888 0.24856678 -0.39934453 -0.46346432 2.8434591 0.19694075 0.6755968 0.13062376 0.6983701 -0.5232154 -0.8464546 2.8611126 0.11373007 0.693996 -0.06735452 0.70774186 -0.5324455 -0.9237183 2.7434773 0.0 0.0 0.0 0.0 -0.42419374 0.38395047 2.5798583 -0.18452162 0.041033875 0.97231185 -0.13739675 -0.9929843 0.34836745 2.8218226 0.0 0.0 0.0 0.0 -0.8170942 0.3679772 2.7433295 0.0 0.0 0.0 0.0 0.123280704 0.22047116 2.0439134 0.0 0.0 0.0 0.0 0.15990919 0.21111894 2.0771353 0.0 0.0 0.0 0.0 
93 0.18232845 -0.024186362 2.759167 0 0 0 0 0.5566457 0.44334078 177.17427 0.6524258 0.5841127 -0.41394413 -0.09887569 2.7707398 0.030682828 0.013707165 0.9930546 -0.11275359 -0.40448567 0.2019355 2.6979325 -0.0143305585 0.019453844 0.9927039 -0.11813192 -0.3929577 0.501041 2.6160107 -0.08787197 0.03859563 0.9842025 -0.14877579 -0.3748601 0.6567955 2.6111224 0.0 0.0 0.0 0.0 -0.52757597 0.34901598 2.626946 0.009840069 0.8526921 -0.52001584 0.049020477 -0.63069075 0.30121076 2.6194167 -0.7979375 0.31002977 -0.47139704 0.21204221 -0.7400599 0.17174941 2.590667 0.0074620596 -0.25642315 0.23164146 0.9383676 -0.7929848 0.24158037 2.641693 0.34222552 -0.11187902 0.3911905 0.8469561 -0.30548766 0.34681213 2.578712 -0.0955905 0.8301066 0.52469635 -0.1627239 -0.27283597 0.26014093 2.34774 0.108108416 -0.06144254 -0.5569514 0.82118356 -0.07008366 0.15387094 2.230179 0.3623356 -0.54848176 0.15533037 -0.7373963 -0.051702194 0.16951305 2.1452093 0.04904196 -0.45824373 0.34057727 -0.81952107 -0.4785477 -0.109940626 2.729454 -0.13787043 0.64951086 -0.694331 0.27754608 -0.503694 -0.48687503 2.8341966 0.097175606 0.9923773 -0.008004883 -0.07536654 -0.63838005 -0.810921 2.8310118 0.107820034 -0.9347891 0.21912824 0.2579282 -0.5376823 -0.85769415 2.7525952 0.0 0.0 0.0 0.0 -0.3578245 -0.10850234 2.737126 0.078064635 -0.6701255 -0.7075875 0.2101373 -0.40604058 -0.45735607 2.8538005 0.17636809 0.63036793 0.06928404 0.75281495 -0.52038574 -0.8418384 2.8640575 0.10366252 0.66595244 -0.09312125 0.73286414 -0.5035801 -0.93335223 2.7513733 0.0 0.0 0.0 0.0 -0.3957538 0.4260016 2.6387885 -0.08808809 0.03260178 0.9868238 -0.1317432 -0.7602235 0.25719103 2.570874 0.0 0.0 0.0 0.0 -0.6550029 0.2611127 2.4890938 0.0 0.0 0.0 0.0 -0.047931198 0.15002702 2.0429063 0.0 0.0 0.0 0.0 -0.06987464 0.14711076 2.1302123 0.0 0.0 0.0 0.0 
94 0.18245715 0.09788287 2.6542606 0 0 0 0 0.5438728 0.45611575 190.42845 0.6958726 0.5841127 -0.38595757 -0.060350433 2.8309884 0.2108928 -0.023770843 0.96859175 -0.12957382 -0.37489003 0.2380105 2.7614863 0.2247809 -0.028773163 0.96473134 -0.1339362 -0.36625186 0.5325143 2.6705575 0.21206051 -0.03044563 0.9623843 -0.16709235 -0.34839565 0.6806934 2.6566472 0.0 0.0 0.0 0.0 -0.4869927 0.37924245 2.658761 -0.06179976 0.8428985 -0.5046151 0.1762568 -0.6128072 0.2738933 2.5698936 -0.67818946 0.63466233 -0.29251337 0.22737351 -0.63087094 0.12228512 2.4274416 0.083281994 -0.37272915 -0.117738575 0.91666496 -0.6950491 0.14575456 2.4343462 0.37472433 -0.2620526 0.04092142 0.88838935 -0.24753088 0.42575157 2.737451 0.123577416 0.7717989 0.62314105 0.027394462 -0.19770922 0.33198994 2.5607133 0.45492166 -0.30618432 -0.77641314 0.31061262 -0.04017426 0.25419545 2.5049145 0.457407 -0.4269102 0.038633123 -0.77912384 -0.097699165 0.221365 2.3659446 0.1956421 -0.46828505 0.2568531 -0.82247174 -0.4322965 -0.06367383 2.7833977 -0.22960073 0.62137526 -0.66285765 0.34899294 -0.47160786 -0.449823 2.8340588 0.03652659 0.9740714 -0.03220399 -0.22093815 -0.60459393 -0.80071086 2.8792117 0.022559643 -0.9049547 0.18387322 0.38306502 -0.531237 -0.8754029 2.8004518 0.0 0.0 0.0 0.0 -0.32953948 -0.061691146 2.8181574 -0.042212013 -0.662969 -0.7351519 0.13506338 -0.37059352 -0.42029378 2.9448519 0.13740957 0.523546 0.09427898 0.8355416 -0.4827349 -0.81179637 2.9503517 0.124773294 0.6101756 0.013149932 0.78226876 -0.42867082 -0.8876378 2.8957615 0.0 0.0 0.0 0.0 -0.3687399 0.45771283 2.6957703 0.21405433 -0.029880013 0.96507335 -0.14805865 -0.656878 0.14752117 2.3294194 0.0 0.0 0.0 0.0 -0.5990735 0.15096481 2.3044188 0.0 0.0 0.0 0.0 -0.089291394 0.22610873 2.2997425 0.0 0.0 0.0 0.0 -0.039000813 0.28986272 2.4865797 0.0 0.0 0.0 0.0 
95 0.18245745 0.30049336 2.843704 0 0 -2 0 0.5464472 0.45354304 189.96017 0.6713885 0.5735986 -0.34981927 -0.026865894 2.91447 0.3022061 -0.049397953 0.9404123 -0.14783812 -0.34520796 0.26288798 2.830925 0.3531888 -0.060389858 0.92178744 -0.14805007 -0.34018636 0.5439645 2.7338018 0.38475922 -0.07582506 0.90215486 -0.1797982 -0.32996118 0.68582237 2.6980042 0.0 0.0 0.0 0.0 -0.45115754 0.4017204 2.689974 -0.11580156 0.7991537 -0.50674033 0.30192327 -0.59187543 0.25559783 2.5672655 -0.52081764 0.8389622 -0.15322345 -0.037604883 -0.62229526 0.11303853 2.3974695 0.26846483 -0.60588217 -0.207973 0.71943074 -0.6473803 0.08175837 2.309286 0.37733093 -0.37697607 -0.1960794 0.82283854 -0.202063 0.48515916 2.8578858 0.28103998 0.6719393 0.6737424 0.12484221 -0.027604098 0.43813992 2.812115 0.5641812 -0.3709088 -0.6727389 -0.30257022 0.1299996 0.42523554 2.8234062 0.58626735 -0.29292932 -0.13897234 -0.74240804 -0.0089744665 0.34808904 2.6520479 0.32718888 -0.46122673 0.16769198 -0.8075251 -0.38430107 -0.023920093 2.8681898 -0.27655655 0.59749895 -0.6421758 0.3925838 -0.46377563 -0.4064749 2.86967 -0.034551047 0.9146421 -0.097939044 -0.390697 -0.58758414 -0.7588357 2.9483624 -0.018331302 -0.8493046 0.16335627 0.5016578 -0.55122304 -0.86177415 2.8588367 0.0 0.0 0.0 0.0 -0.28824997 -0.020321304 2.920074 -0.1099126 -0.6574938 -0.737472 0.10842587 -0.32343635 -0.38204354 3.0411658 0.11053468 0.46322995 0.11636963 0.87158376 -0.40931064 -0.75590664 3.1188474 0.14948198 0.54363155 0.103219315 0.8194302 -0.3607728 -0.8438843 3.0385778 0.0 0.0 0.0 0.0 -0.3424471 0.4747824 2.758535 0.38753152 -0.07102667 0.90514314 -0.15965755 -0.6608009 0.06994998 2.2321393 0.0 0.0 0.0 0.0 -0.6893654 0.08449399 2.296503 0.0 0.0 0.0 0.0 -0.041265707 0.32487532 2.561779 0.0 0.0 0.0 0.0 0.13265276 0.4551925 2.805027 0.0 0.0 0.0 0.0 
96 0.18250008 0.4466093 3.0587075 23 0 0 0 0.5355573 0.4644344 190.59007 0.5874649 0.56439877 -0.3239759 -0.010410827 2.9983606 0.28942806 -0.051990293 0.9407853 -0.16867568 -0.32401526 0.27222574 2.8964589 0.3512871 -0.064110585 0.9190929 -0.16659963 -0.32169294 0.5418315 2.79022 0.39976394 -0.08342329 0.89072144 -0.1996114 -0.31718943 0.6733644 2.7444124 0.0 0.0 0.0 0.0 -0.4344369 0.4132859 2.7430754 -0.09604707 0.7575358 -0.54029906 0.3535412 -0.5906277 0.25049528 2.6432421 -0.34919983 0.8611865 -0.12816586 -0.34639707 -0.6701375 0.111630775 2.4820964 0.39037168 -0.7313389 -0.12609214 0.5448433 -0.65196633 0.055194188 2.3164802 0.36689803 -0.45120966 -0.3416787 0.73827595 -0.17101146 0.4966277 2.9090924 0.32871556 0.6233235 0.7025043 0.0995076 0.09025687 0.4924334 2.9595754 0.5052307 -0.36175895 -0.44632363 -0.643947 0.29464918 0.50891554 2.9767063 0.6593516 -0.24221294 -0.261486 -0.66197693 0.17289981 0.48161048 2.8938627 0.42771646 -0.4491046 0.09273282 -0.7789508 -0.36380184 -0.008078609 2.9477963 -0.26200688 0.59239763 -0.64795184 0.40071923 -0.47612417 -0.37053913 2.946609 -0.066045955 0.8333288 -0.16573277 -0.5231957 -0.58881557 -0.7135334 3.0698464 -0.04486355 -0.7654631 0.18938397 0.61334103 -0.59020996 -0.82591933 2.9751365 0.0 0.0 0.0 0.0 -0.2610295 -0.0017605645 2.9975822 -0.11052609 -0.6598048 -0.73055315 0.13687107 -0.27792934 -0.3639448 3.1011508 0.0818187 0.48569584 0.1175912 0.8623096 -0.34889075 -0.7186539 3.2432218 0.17538184 0.46012086 0.1497018 0.85739106 -0.2966858 -0.80956733 3.1586251 0.0 0.0 0.0 0.0 -0.32320896 0.47712559 2.817131 0.40247056 -0.07765605 0.89453185 -0.17832479 -0.67640585 0.026423266 2.2144115 0.0 0.0 0.0 0.0 -0.7785751 0.05501943 2.4133523 0.0 0.0 0.0 0.0 0.18740001 0.45840228 2.8051052 0.0 0.0 0.0 0.0 0.34229434 0.545478 2.9506893 0.0 0.0 0.0 0.0 
97 0.1825193 0.49341404 3.1007423 0 0 0 0 0.5183614 0.48163158 192.96498 0.5765318 0.5563489 -0.3133872 -0.010905346 3.0667202 0.17285982 -0.028405981 0.9672495 -0.18368745 -0.31345788 0.26706967 2.9550936 0.21894114 -0.037018932 0.9578092 -0.18247236 -0.31151894 0.5296969 2.841359 0.2759268 -0.053916804 0.9339791 -0.22054793 -0.3102615 0.6600844 2.7829037 0.0 0.0 0.0 0.0 -0.4373596 0.4182547 2.8066409 -0.040414043 0.73376936 -0.588375 0.33728957 -0.61008525 0.24997194 2.7702174 -0.20310265 0.77276933 -0.19512217 -0.5687745 -0.75983214 0.10695432 2.7026162 0.4029892 -0.7424832 0.09398799 0.5267682 -0.70516884 0.05051017 2.4750628 0.35883042 -0.5063027 -0.41243568 0.6669297 -0.15758316 0.48730493 2.922704 0.28033417 0.6284144 0.72558695 -0.005630959 0.11917606 0.46528715 2.9757142 0.47063836 -0.36766058 -0.2751408 -0.7534074 0.3744283 0.5038976 2.99327 0.67815447 -0.3086471 -0.30312377 -0.5941039 0.332372 0.5493423 3.0083177 0.5016008 -0.44042918 0.034860868 -0.7437766 -0.3597412 -0.007304993 3.0122137 -0.1887385 0.60930604 -0.6761456 0.36871558 -0.49434978 -0.34554765 3.0418818 -0.061172217 0.7560555 -0.21685445 -0.6145016 -0.6009321 -0.6555415 3.2387757 -0.08682269 -0.7000809 0.24833217 0.66383725 -0.6216677 -0.7544558 3.176241 0.0 0.0 0.0 0.0 -0.25002673 -0.0043256152 3.0531123 -0.06323701 -0.66219723 -0.721748 0.19124797 -0.24699336 -0.36754975 3.1222942 0.044536274 0.5864723 0.085120186 0.804252 -0.3214044 -0.71002686 3.2935145 0.19574803 0.4090348 0.16474617 0.87591773 -0.26381546 -0.7976459 3.2119794 0.0 0.0 0.0 0.0 -0.31263784 0.46786046 2.869993 0.27703097 -0.05032753 0.9389226 -0.19785395 -0.7326181 0.018005315 2.3652399 0.0 0.0 0.0 0.0 -0.8550431 0.052852225 2.6221588 0.0 0.0 0.0 0.0 0.3473083 0.5489855 2.9661777 0.0 0.0 0.0 0.0 0.4549126 0.528665 2.9422147 0.0 0.0 0.0 0.0 
